record_id,split
HA-01667,test
HA-01668,test
HA-01669,fit
HA-01670,fit
HA-01671,test
HA-01672,fit
HA-01673,fit
HA-01674,test
HA-01675,fit
HA-01676,fit
HA-01677,fit
HA-01678,fit
HA-01679,fit
HA-01680,test
HA-01681,fit
HA-01682,test
HA-01683,test
HA-01684,test
HA-01685,fit
HA-01686,fit
HA-01687,test
HA-01688,test
HA-01689,fit
HA-01690,test
HA-01691,test
HA-01692,test
HA-01693,fit
HA-01694,fit
HA-01695,fit
HA-01696,test
HA-01697,fit
HA-01698,val
HA-01699,fit
HA-01700,fit
HA-01701,fit
HA-01702,fit
HA-01703,test
HA-01704,test
HA-01705,test
HA-01706,fit
HA-01707,test
HA-01708,fit
HA-01709,fit
HA-01710,test
HA-01711,fit
HA-01712,test
HA-01713,fit
HA-01714,fit
HA-01715,test
HA-01716,test
HA-01717,fit
HA-01718,fit
HA-01719,test
HA-01720,test
HA-01721,test
HA-01722,fit
HA-01723,test
HA-01724,fit
HA-01725,test
HA-01726,test
HA-01727,fit
HA-01728,test
HA-01729,test
HA-01730,test
HA-01731,test
HA-01732,test
HA-01733,test
HA-01734,fit
HA-01735,fit
HA-01736,test
HA-01737,test
HA-01738,fit
HA-01739,fit
HA-01740,test
HA-01741,test
HA-01742,test
HA-01743,fit
HA-01744,test
HA-01745,val
HA-01746,test
HA-01747,test
HA-01748,test
HA-01749,test
HA-01750,test
HA-01751,test
HA-01752,fit
HA-01753,fit
HA-01754,fit
HA-01755,test
HA-01756,fit
HA-01757,fit
HA-01758,test
HA-01759,fit
HA-01760,fit
HA-01761,val
HA-01762,test
HA-01763,test
HA-01764,fit
HA-01765,test
HA-01766,test
HA-01767,val
HA-01768,test
HA-01769,fit
HA-01770,test
HA-01771,test
HA-01772,val
HA-01773,fit
HA-01774,test
HA-01775,fit
HA-01776,fit
HA-01777,fit
HA-01778,fit
HA-01779,test
HA-01780,fit
HA-01781,fit
HA-01782,val
HA-01783,fit
HA-01784,test
HA-01785,fit
HA-01786,fit
HA-01787,val
HA-01788,test
HA-01789,val
HA-01790,fit
HA-01791,test
HA-01792,test
HA-01793,test
HA-01794,test
HA-01795,test
HA-01796,test
HA-01797,test
HA-01798,test
HA-01799,test
HA-01800,fit
HA-01801,fit
HA-01802,fit
HA-01803,test
HA-01804,fit
HA-01805,fit
HA-01806,fit
HA-01807,fit
HA-01808,test
HA-01809,val
HA-01810,test
HA-01811,test
HA-01812,fit
HA-01813,fit
HA-01814,fit
HA-01815,fit
HA-01816,test
HA-01817,test
HA-01818,fit
HA-01819,fit
HA-01820,test
HA-01821,test
HA-01822,test
HA-01823,fit
HA-01824,test
HA-01825,test
HA-01826,test
HA-01827,fit
HA-01828,test
HA-01829,test
HA-01830,fit
HA-01831,fit
HA-01832,fit
HA-01833,fit
HA-01834,test
HA-01835,test
HA-01836,test
HA-01837,test
HA-01838,fit
HA-01839,fit
HA-01840,fit
HA-01841,fit
HA-01842,test
HA-01843,fit
HA-01844,test
HA-01845,val
HA-01846,test
HA-01847,test
HA-01848,test
HA-01849,fit
HA-01850,test
HA-01851,test
HA-01852,test
HA-01853,test
HA-01854,test
HA-01855,val
HA-01856,val
HA-01857,fit
HA-01858,test
HA-01859,test
HA-01860,val
HA-01861,fit
HA-01862,test
HA-01863,test
HA-01864,test
HA-01865,test
HA-01866,test
HA-01867,fit
HA-01868,test
HA-01869,fit
HA-01870,val
HA-01871,fit
HA-01872,test
HA-01873,fit
HA-01874,test
HA-01875,fit
HA-01876,test
HA-01877,fit
HA-01878,test
HA-01879,test
HA-01880,test
HA-01881,val
HA-01882,test
HA-01883,test
HA-01884,fit
HA-01885,test
HA-01886,fit
HA-01887,test
HA-01888,test
HA-01889,val
HA-01890,val
HA-01891,val
HA-01892,val
HA-01893,test
HA-01894,fit
HA-01895,test
HA-01896,val
HA-01897,fit
HA-01898,test
HA-01899,test
HA-01900,fit
HA-01901,test
HA-01902,fit
HA-01903,test
HA-01904,fit
HA-01905,fit
HA-01906,fit
HA-01907,test
HA-01908,val
HA-01909,test
HA-01910,test
HA-01911,fit
HA-01912,val
HA-01913,fit
HA-01914,fit
HA-01915,test
HA-01916,test
HA-01917,fit
HA-01918,fit
HA-01919,fit
HA-01920,fit
HA-01921,fit
HA-01922,val
HA-01923,test
HA-01924,fit
HA-01925,test
HA-01926,fit
HA-01927,fit
HA-01928,test
HA-01929,test
HA-01930,test
HA-01931,fit
HA-01932,test
HA-01933,val
HA-01934,test
HA-01935,test
HA-01936,val
HA-01937,fit
HA-01938,fit
HA-01939,fit
HA-01940,fit
HA-01941,test
HA-01942,test
HA-01943,test
HA-01944,fit
HA-01945,fit
HA-01946,fit
HA-01947,val
HA-01948,test
HA-01949,test
HA-01950,test
HA-01951,test
HA-01952,test
HA-01953,test
HA-01954,fit
HA-01955,fit
HA-01956,test
HA-01957,fit
HA-01958,val
HA-01959,fit
HA-01960,val
HA-01961,test
HA-01962,test
HA-01963,test
HA-01964,test
HA-01965,test
HA-01966,fit
HA-01967,fit
HA-01968,test
HA-01969,fit
HA-01970,test
HA-01971,fit
HA-01972,test
HA-01973,fit
HA-01974,fit
HA-01975,fit
HA-01976,test
HA-01977,test
HA-01978,test
HA-01979,fit
HA-01980,test
HA-01981,test
HA-01982,test
HA-01983,fit
HA-01984,test
HA-01985,val
HA-01986,fit
HA-01987,fit
HA-01988,test
HA-01989,test
HA-01990,test
HA-01991,test
HA-01992,fit
HA-01993,fit
HA-01994,fit
HA-01995,val
HA-01996,fit
HA-01997,test
HA-01998,test
HA-01999,test
HA-02000,fit
HA-02001,fit
HA-02002,fit
HA-02003,test
HA-02004,fit
HA-02005,fit
HA-02006,test
HA-02007,val
HA-02008,fit
HA-02009,fit
HA-02010,val
HA-02011,fit
HA-02012,test
HA-02013,test
HA-02014,test
HA-02015,test
HA-02016,fit
HA-02017,test
HA-02018,fit
HA-02019,test
HA-02020,fit
HA-02021,fit
HA-02022,val
HA-02023,fit
HA-02024,fit
HA-02025,fit
HA-02026,test
HA-02027,val
HA-02028,fit
HA-02029,fit
HA-02030,test
HA-02031,fit
HA-02032,test
HA-02033,test
HA-02034,test
HA-02035,test
HA-02036,test
HA-02037,fit
HA-02038,fit
HA-02039,test
HA-02040,fit
HA-02041,fit
HA-02042,fit
HA-02043,fit
HA-02044,fit
HA-02045,fit
HA-02046,fit
HA-02047,test
HA-02048,test
HA-02049,test
HA-02050,fit
HA-02051,fit
HA-02052,fit
HA-02053,fit
HA-02054,fit
HA-02055,val
HA-02056,fit
HA-02057,test
HA-02058,val
HA-02059,test
HA-02060,fit
HA-02061,fit
HA-02062,fit
HA-02063,fit
HA-02064,val
HA-02065,test
HA-02066,val
HA-02067,test
HA-02068,fit
HA-02069,fit
HA-02070,test
HA-02071,fit
HA-02072,fit
HA-02073,test
HA-02074,fit
HA-02075,fit
HA-02076,fit
HA-02077,fit
HA-02078,val
HA-02079,test
HA-02080,test
HA-02081,test
HA-02082,fit
HA-02083,test
HA-02084,test
HA-02085,val
HA-02086,test
HA-02087,test
HA-02088,test
HA-02089,val
HA-02090,test
HA-02091,test
HA-02092,test
HA-02093,test
HA-02094,fit
HA-02095,fit
HA-02096,fit
HA-02097,fit
HA-02098,val
HA-02099,test
HA-02100,fit
HA-02101,test
HA-02102,fit
HA-02103,test
HA-02104,test
HA-02105,test
HA-02106,fit
HA-02107,test
HA-02108,test
HA-02109,test
HA-02110,fit
HA-02111,test
HA-02112,test
HA-02113,test
HA-02114,test
HA-02115,fit
HA-02116,fit
HA-02117,val
HA-02118,fit
HA-02119,fit
HA-02120,test
HA-02121,fit
HA-02122,test
HA-02123,test
HA-02124,test
HA-02125,test
HA-02126,fit
HA-02127,fit
HA-02128,test
HA-02129,test
HA-02130,test
HA-02131,test
HA-02132,test
HA-02133,fit
HA-02134,test
HA-02135,test
HA-02136,fit
HA-02137,val
HA-02138,test
HA-02139,test
HA-02140,test
HA-02141,test
HA-02142,val
HA-02143,fit
HA-02144,test
HA-02145,test
HA-02146,fit
HA-02147,test
HA-02148,test
HA-02149,val
HA-02150,test
HA-02151,val
HA-02152,test
HA-02153,val
HA-02154,test
HA-02155,test
HA-02156,val
HA-02157,test
HA-02158,val
HA-02159,val
HA-02160,test
HA-02161,test
HA-02162,test
HA-02163,test
HA-02164,test
HA-02165,fit
HA-02166,test
HA-02167,fit
HA-02168,test
HA-02169,test
HA-02170,fit
HA-02171,fit
HA-02172,fit
HA-02173,test
HA-02174,fit
HA-02175,fit
HA-02176,fit
HA-02177,test
HA-02178,fit
HA-02179,test
HA-02180,fit
HA-02181,test
HA-02182,fit
HA-02183,fit
HA-02184,val
HA-02185,test
HA-02186,fit
HA-02187,test
HA-02188,fit
HA-02189,val
HA-02190,test
HA-02191,fit
HA-02192,test
HA-02193,test
HA-02194,test
HA-02195,test
HA-02196,fit
HA-02197,test
HA-02198,fit
HA-02199,test
HA-02200,test
HA-02201,test
HA-02202,test
HA-02203,test
HA-02204,test
HA-02205,fit
HA-02206,val
HA-02207,test
HA-02208,fit
HA-02209,fit
HA-02210,test
HA-02211,fit
HA-02212,fit
HA-02213,test
HA-02214,test
HA-02215,fit
HA-02216,fit
HA-02217,test
HA-02218,fit
HA-02219,test
HA-02220,test
HA-02221,test
HA-02222,test
HA-02223,test
HA-02224,test
HA-02225,fit
HA-02226,test
HA-02227,fit
HA-02228,fit
HA-02229,val
HA-02230,test
HA-02231,fit
HA-02232,test
HA-02233,fit
HA-02234,test
HA-02235,fit
HA-02236,test
HA-02237,val
HA-02238,test
HA-02239,fit
HA-02240,fit
HA-02241,fit
HA-02242,fit
HA-02243,fit
HA-02244,test
HA-02245,test
HA-02246,test
HA-02247,val
HA-02248,val
HA-02249,val
HA-02250,test
HA-02251,fit
HA-02252,fit
HA-02253,test
HA-02254,test
HA-02255,fit
HA-02256,val
HA-02257,test
HA-02258,test
HA-02259,val
HA-02260,test
HA-02261,fit
HA-02262,test
HA-02263,fit
HA-02264,fit
HA-02265,fit
HA-02266,test
HA-02267,test
HA-02268,test
HA-02269,fit
HA-02270,test
HA-02271,fit
HA-02272,test
HA-02273,test
HA-02274,test
HA-02275,test
HA-02276,fit
HA-02277,val
HA-02278,fit
HA-02279,test
HA-02280,test
HA-02281,test
HA-02282,val
HA-02283,fit
HA-02284,fit
HA-02285,fit
HA-02286,test
HA-02287,fit
HA-02288,test
HA-02289,fit
HA-02290,test
HA-02291,fit
HA-02292,fit
HA-02293,test
HA-02294,fit
HA-02295,fit
HA-02296,fit
HA-02297,fit
HA-02298,test
HA-02299,test
HA-02300,test
HA-02301,fit
HA-02302,fit
HA-02303,fit
HA-02304,fit
HA-02305,test
HA-02306,test
HA-02307,test
HA-02308,fit
HA-02309,fit
HA-02310,test
HA-02311,test
HA-02312,val
HA-02313,fit
HA-02314,fit
HA-02315,test
HA-02316,fit
HA-02317,test
HA-02318,fit
HA-02319,test
HA-02320,test
HA-02321,fit
HA-02322,test
HA-02323,test
HA-02324,val
HA-02325,test
HA-02326,fit
HA-02327,fit
HA-02328,fit
HA-02329,fit
HA-02330,test
HA-02331,test
HA-02332,test
HA-02333,test
HA-02334,test
HA-02335,fit
HA-02336,fit
HA-02337,fit
HA-02338,val
HA-02339,fit
HA-02340,fit
HA-02341,fit
HA-02342,fit
HA-02343,fit
HA-02344,test
HA-02345,fit
HA-02346,fit
HA-02347,test
HA-02348,fit
HA-02349,fit
HA-02350,test
HA-02351,fit
HA-02352,test
HA-02353,fit
HA-02354,test
HA-02355,test
HA-02356,fit
HA-02357,fit
HA-02358,fit
HA-02359,fit
HA-02360,test
HA-02361,test
HA-02362,test
HA-02363,test
HA-02364,val
HA-02365,test
HA-02366,val
HA-02367,fit
HA-02368,fit
HA-02369,test
HA-02370,fit
HA-02371,test
HA-02372,fit
HA-02373,test
HA-02374,test
HA-02375,test
HA-02376,test
HA-02377,fit
HA-02378,test
HA-02379,test
HA-02380,test
HA-02381,test
HA-02382,test
HA-02383,test
HA-02384,fit
HA-02385,test
HA-02386,test
HA-02387,val
HA-02388,fit
HA-02389,test
HA-02390,test
HA-02391,test
HA-02392,test
HA-02393,test
HA-02394,test
HA-02395,test
HA-02396,test
HA-02397,test
HA-02398,fit
HA-02399,test
HA-02400,test
HA-02401,test
HA-02402,fit
HA-02403,test
HA-02404,fit
HA-02405,test
HA-02406,fit
HA-02407,val
HA-02408,test
HA-02409,test
HA-02410,val
HA-02411,test
HA-02412,test
HA-02413,fit
HA-02414,fit
HA-02415,fit
HA-02416,fit
HA-02417,test
HA-02418,test
HA-02419,fit
HA-02420,test
HA-02421,test
HA-02422,test
HA-02423,val
HA-02424,test
HA-02425,test
HA-02426,fit
HA-02427,test
HA-02428,fit
HA-02429,test
HA-02430,fit
HA-02431,test
HA-02432,test
HA-02433,test
HA-02434,test
HA-02435,test
HA-02436,fit
HA-02437,test
HA-02438,val
HA-02439,fit
HA-02440,fit
HA-02441,test
HA-02442,test
HA-02443,fit
HA-02444,test
HA-02445,test
HA-02446,test
HA-02447,fit
HA-02448,fit
HA-02449,fit
HA-02450,fit
HA-02451,test
HA-02452,test
HA-02453,test
HA-02454,fit
HA-02455,val
HA-02456,test
HA-02457,fit
HA-02458,test
HA-02459,test
HA-02460,fit
HA-02461,fit
HA-02462,test
HA-02463,fit
HA-02464,test
HA-02465,fit
HA-02466,test
HA-02467,fit
HA-02468,test
HA-02469,fit
HA-02470,test
HA-02471,test
HA-02472,fit
HA-02473,fit
HA-02474,fit
HA-02475,test
HA-02476,test
HA-02477,fit
HA-02478,test
HA-02479,fit
HA-02480,test
HA-02481,test
HA-02482,test
HA-02483,test
HA-02484,fit
HA-02485,fit
HA-02486,test
HA-02487,val
HA-02488,fit
HA-02489,fit
HA-02490,test
HA-02491,test
HA-02492,fit
HA-02493,val
HA-02494,fit
HA-02495,test
HA-02496,val
HA-02497,test
HA-02498,test
HA-02499,fit
HA-02500,val
HA-02501,test
HA-02502,test
HA-02503,test
HA-02504,test
HA-02505,test
HA-02506,fit
HA-02507,fit
HA-02508,test
HA-02509,fit
HA-02510,test
HA-02511,test
HA-02512,test
HA-02513,fit
HA-02514,test
HA-02515,test
HA-02516,fit
HA-02517,fit
HA-02518,test
HA-02519,val
HA-02520,fit
HA-02521,test
HA-02522,test
HA-02523,test
HA-02524,test
HA-02525,val
HA-02526,test
HA-02527,test
HA-02528,test
HA-02529,test
HA-02530,fit
HA-02531,fit
HA-02532,fit
HA-02533,test
HA-02534,test
HA-02535,fit
HA-02536,test
HA-02537,test
HA-02538,fit
HA-02539,test
HA-02540,val
HA-02541,test
HA-02542,fit
HA-02543,test
HA-02544,test
HA-02545,val
HA-02546,fit
HA-02547,val
HA-02548,test
HA-02549,fit
HA-02550,fit
HA-02551,fit
HA-02552,test
HA-02553,test
HA-02554,fit
HA-02555,fit
HA-02556,fit
HA-02557,test
HA-02558,test
HA-02559,test
HA-02560,fit
HA-02561,val
HA-02562,val
HA-02563,fit
HA-02564,fit
HA-02565,test
HA-02566,test
HA-02567,test
HA-02568,fit
HA-02569,test
HA-02570,fit
HA-02571,fit
HA-02572,fit
HA-02573,fit
HA-02574,fit
HA-02575,test
HA-02576,fit
HA-02577,fit
HA-02578,fit
HA-02579,fit
HA-02580,fit
HA-02581,test
HA-02582,fit
HA-02583,test
HA-02584,test
HA-02585,test
HA-02586,test
HA-02587,test
HA-02588,fit
HA-02589,fit
HA-02590,test
HA-02591,fit
HA-02592,fit
HA-02593,test
HA-02594,test
HA-02595,test
HA-02596,test
HA-02597,test
HA-02598,test
HA-02599,fit
HA-02600,test
HA-02601,test
HA-02602,test
HA-02603,val
HA-02604,fit
HA-02605,test
HA-02606,fit
HA-02607,test
HA-02608,val
HA-02609,fit
HA-02610,test
HA-02611,val
HA-02612,fit
HA-02613,test
HA-02614,fit
HA-02615,test
HA-02616,test
HA-02617,test
HA-02618,val
HA-02619,fit
HA-02620,fit
HA-02621,test
HA-02622,test
HA-02623,test
HA-02624,fit
HA-02625,test
HA-02626,fit
HA-02627,fit
HA-02628,fit
HA-02629,test
HA-02630,test
HA-02631,test
HA-02632,fit
HA-02633,test
HA-02634,val
HA-02635,fit
HA-02636,test
HA-02637,test
HA-02638,test
HA-02639,fit
HA-02640,val
HA-02641,fit
HA-02642,test
HA-02643,test
HA-02644,test
HA-02645,test
HA-02646,test
HA-02647,test
HA-02648,test
HA-02649,test
HA-02650,test
HA-02651,fit
HA-02652,val
HA-02653,test
HA-02654,fit
HA-02655,val
HA-02656,test
HA-02657,test
HA-02658,test
HA-02659,fit
HA-02660,fit
HA-02661,fit
HA-02662,fit
HA-02663,test
HA-02664,test
HA-02665,fit
HA-02666,test
HA-02667,test
HA-02668,test
HA-02669,fit
HA-02670,fit
HA-02671,test
HA-02672,test
HA-02673,test
HA-02674,fit
HA-02675,test
HA-02676,fit
HA-02677,test
HA-02678,test
HA-02679,test
HA-02680,fit
HA-02681,fit
HA-02682,test
HA-02683,val
HA-02684,fit
HA-02685,fit
HA-02686,fit
HA-02687,test
HA-02688,fit
HA-02689,test
HA-02690,test
HA-02691,test
HA-02692,fit
HA-02693,fit
HA-02694,val
HA-02695,test
HA-02696,test
HA-02697,fit
HA-02698,test
HA-02699,fit
HA-02700,test
HA-02701,test
HA-02702,fit
HA-02703,test
HA-02704,test
HA-02705,test
HA-02706,fit
HA-02707,test
HA-02708,fit
HA-02709,fit
HA-02710,fit
HA-02711,test
HA-02712,fit
HA-02713,fit
HA-02714,val
HA-02715,test
HA-02716,fit
HA-02717,fit
HA-02718,test
HA-02719,test
HA-02720,fit
HA-02721,fit
HA-02722,fit
HA-02723,test
HA-02724,val
HA-02725,fit
HA-02726,test
HA-02727,test
HA-02728,test
HA-02729,fit
HA-02730,test
HA-02731,fit
HA-02732,test
HA-02733,fit
HA-02734,test
HA-02735,fit
HA-02736,fit
HA-02737,test
HA-02738,fit
HA-02739,test
HA-02740,fit
HA-02741,fit
HA-02742,fit
HA-02743,test
HA-02744,fit
HA-02745,fit
HA-02746,val
HA-02747,test
HA-02748,val
HA-02749,val
HA-02750,val
HA-02751,fit
HA-02752,test
HA-02753,fit
HA-02754,test
HA-02755,fit
HA-02756,fit
HA-02757,fit
HA-02758,fit
HA-02759,test
HA-02760,test
HA-02761,test
HA-02762,fit
HA-02763,test
HA-02764,fit
HA-02765,test
HA-02766,fit
HA-02767,test
HA-02768,fit
HA-02769,test
HA-02770,fit
HA-02771,test
HA-02772,test
HA-02773,fit
HA-02774,test
HA-02775,val
HA-02776,test
HA-02777,test
HA-02778,fit
HA-02779,test
HA-02780,test
HA-02781,test
HA-02782,fit
HA-02783,test
HA-02784,fit
HA-02785,test
HA-02786,fit
HA-02787,test
HA-02788,val
HA-02789,test
HA-02790,test
HA-02791,test
HA-02792,val
HA-02793,fit
HA-02794,test
HA-02795,fit
HA-02796,fit
HA-02797,test
HA-02798,test
HA-02799,fit
HA-02800,test
HA-02801,fit
HA-02802,val
HA-02803,test
HA-02804,fit
HA-02805,fit
HA-02806,test
HA-02807,fit
HA-02808,test
HA-02809,test
HA-02810,fit
HA-02811,test
HA-02812,fit
HA-02813,fit
HA-02814,fit
HA-02815,test
HA-02816,fit
HA-02817,fit
HA-02818,test
HA-02819,val
HA-02820,test
HA-02821,test
HA-02822,test
HA-02823,test
HA-02824,test
HA-02825,fit
HA-02826,test
HA-02827,val
HA-02828,test
HA-02829,fit
HA-02830,fit
HA-02831,test
HA-02832,test
HA-02833,test
HA-02834,test
HA-02835,test
HA-02836,fit
HA-02837,test
HA-02838,test
HA-02839,fit
HA-02840,fit
HA-02841,fit
HA-02842,test
HA-02843,test
HA-02844,test
HA-02845,test
HA-02846,test
HA-02847,test
HA-02848,test
HA-02849,test
HA-02850,fit
HA-02851,test
HA-02852,fit
HA-02853,fit
HA-02854,val
HA-02855,fit
HA-02856,test
HA-02857,fit
HA-02858,test
HA-02859,test
HA-02860,test
HA-02861,test
HA-02862,fit
HA-02863,val
HA-02864,test
HA-02865,fit
HA-02866,fit
HA-02867,test
HA-02868,test
HA-02869,fit
HA-02870,fit
HA-02871,fit
HA-02872,test
HA-02873,fit
HA-02874,fit
HA-02875,fit
HA-02876,fit
HA-02877,fit
HA-02878,fit
HA-02879,test
HA-02880,val
HA-02881,fit
HA-02882,fit
HA-02883,fit
HA-02884,test
HA-02885,fit
HA-02886,test
HA-02887,test
HA-02888,fit
HA-02889,test
HA-02890,test
HA-02891,test
HA-02892,test
HA-02893,test
HA-02894,test
HA-02895,fit
HA-02896,fit
HA-02897,fit
HA-02898,fit
HA-02899,fit
HA-02900,test
HA-02901,test
HA-02902,fit
HA-02903,test
HA-02904,fit
HA-02905,fit
HA-02906,fit
HA-02907,val
HA-02908,fit
HA-02909,test
HA-02910,test
HA-02911,fit
HA-02912,fit
HA-02913,fit
HA-02914,test
HA-02915,test
HA-02916,fit
HA-02917,fit
HA-02918,val
HA-02919,test
HA-02920,fit
HA-02921,test
HA-02922,test
HA-02923,test
HA-02924,test
HA-02925,fit
HA-02926,val
HA-02927,val
HA-02928,test
HA-02929,test
HA-02930,test
HA-02931,test
HA-02932,test
HA-02933,test
HA-02934,fit
HA-02935,test
HA-02936,test
HA-02937,test
HA-02938,fit
HA-02939,fit
HA-02940,val
HA-02941,test
HA-02942,fit
HA-02943,test
HA-02944,fit
HA-02945,fit
HA-02946,test
HA-02947,val
HA-02948,test
HA-02949,fit
HA-02950,fit
HA-02951,val
HA-02952,fit
HA-02953,val
HA-02954,fit
HA-02955,fit
HA-02956,test
HA-02957,test
HA-02958,test
HA-02959,test
HA-02960,fit
HA-02961,fit
HA-02962,test
HA-02963,test
HA-02964,test
HA-02965,val
HA-02966,test
HA-02967,test
HA-02968,test
HA-02969,fit
HA-02970,test
HA-02971,fit
HA-02972,fit
HA-02973,fit
HA-02974,test
HA-02975,fit
HA-02976,test
HA-02977,test
HA-02978,test
HA-02979,fit
HA-02980,test
HA-02981,test
HA-02982,fit
HA-02983,test
HA-02984,fit
HA-02985,test
HA-02986,test
HA-02987,test
HA-02988,fit
HA-02989,val
HA-02990,test
HA-02991,fit
HA-02992,fit
HA-02993,test
HA-02994,test
HA-02995,test
HA-02996,test
HA-02997,test
HA-02998,test
HA-02999,test
HA-03000,test
HB-00001,test
HB-00002,test
HB-00003,fit
HB-00004,fit
HB-00005,fit
HB-00006,val
HB-00007,test
HB-00008,fit
HB-00009,val
HB-00010,test
HB-00011,fit
HB-00012,test
HB-00013,test
HB-00014,fit
HB-00015,test
HB-00016,test
HB-00017,fit
HB-00018,fit
HB-00019,fit
HB-00020,val
HB-00021,fit
HB-00022,test
HB-00023,val
HB-00024,val
HB-00025,test
HB-00026,test
HB-00027,test
HB-00028,test
HB-00029,val
HB-00030,fit
HB-00031,test
HB-00032,test
HB-00033,test
HB-00034,test
HB-00035,fit
HB-00036,test
HB-00037,val
HB-00038,test
HB-00039,test
HB-00040,test
HB-00041,test
HB-00042,test
HB-00043,fit
HB-00044,test
HB-00045,test
HB-00046,val
HB-00047,test
HB-00048,test
HB-00049,fit
HB-00050,test
HB-00051,test
HB-00052,test
HB-00053,test
HB-00054,test
HB-00055,fit
HB-00056,test
HB-00057,val
HB-00058,test
HB-00059,fit
HB-00060,fit
HB-00061,test
HB-00062,test
HB-00063,fit
HB-00064,test
HB-00065,fit
HB-00066,test
HB-00067,test
HB-00068,fit
HB-00069,fit
HB-00070,val
HB-00071,val
HB-00072,test
HB-00073,val
HB-00074,fit
HB-00075,fit
HB-00076,test
HB-00077,test
HB-00078,test
HB-00079,fit
HB-00080,test
HB-00081,test
HB-00082,fit
HB-00083,test
HB-00084,test
HB-00085,test
HB-00086,test
HB-00087,val
HB-00088,test
HB-00089,fit
HB-00090,test
HB-00091,test
HB-00092,fit
HB-00093,fit
HB-00094,fit
HB-00095,test
HB-00096,test
HB-00097,fit
HB-00098,fit
HB-00099,fit
HB-00100,val
HB-00101,test
HB-00102,test
HB-00103,test
HB-00104,test
HB-00105,fit
HB-00106,fit
HB-00107,test
HB-00108,test
HB-00109,fit
HB-00110,val
HB-00111,test
HB-00112,fit
HB-00113,test
HB-00114,fit
HB-00115,fit
HB-00116,fit
HB-00117,test
HB-00118,fit
HB-00119,fit
HB-00120,test
HB-00121,test
HB-00122,val
HB-00123,fit
HB-00124,test
HB-00125,test
HB-00126,fit
HB-00127,val
HB-00128,val
HB-00129,fit
HB-00130,test
HB-00131,val
HB-00132,fit
HB-00133,test
HB-00134,test
HB-00135,test
HB-00136,fit
HB-00137,test
HB-00138,fit
HB-00139,test
HB-00140,fit
HB-00141,fit
HB-00142,test
HB-00143,test
HB-00144,fit
HB-00145,test
HB-00146,test
HB-00147,val
HB-00148,fit
HB-00149,fit
HB-00150,fit
HB-00151,fit
HB-00152,val
HB-00153,fit
HB-00154,fit
HB-00155,fit
HB-00156,test
HB-00157,test
HB-00158,fit
HB-00159,test
HB-00160,fit
HB-00161,fit
HB-00162,test
HB-00163,val
HB-00164,test
HB-00165,test
HB-00166,fit
HB-00167,test
HB-00168,test
HB-00169,val
HB-00170,fit
HB-00171,test
HB-00172,fit
HB-00173,fit
HB-00174,test
HB-00175,val
HB-00176,fit
HB-00177,fit
HB-00178,test
HB-00179,fit
HB-00180,test
HB-00181,fit
HB-00182,val
HB-00183,test
HB-00184,test
HB-00185,fit
HB-00186,fit
HB-00187,test
HB-00188,test
HB-00189,fit
HB-00190,val
HB-00191,test
HB-00192,fit
HB-00193,test
HB-00194,fit
HB-00195,fit
HB-00196,fit
HB-00197,fit
HB-00198,test
HB-00199,test
HB-00200,val
HB-00201,test
HB-00202,fit
HB-00203,test
HB-00204,fit
HB-00205,fit
HB-00206,fit
HB-00207,test
HB-00208,fit
HB-00209,fit
HB-00210,fit
HB-00211,val
HB-00212,fit
HB-00213,fit
HB-00214,fit
HB-00215,fit
HB-00216,fit
HB-00217,test
HB-00218,test
HB-00219,val
HB-00220,fit
HB-00221,test
HB-00222,fit
HB-00223,fit
HB-00224,fit
HB-00225,test
HB-00226,test
HB-00227,test
HB-00228,test
HB-00229,fit
HB-00230,test
HB-00231,fit
HB-00232,val
HB-00233,val
HB-00234,fit
HB-00235,test
HB-00236,fit
HB-00237,fit
HB-00238,fit
HB-00239,test
HB-00240,test
HB-00241,test
HB-00242,fit
HB-00243,fit
HB-00244,val
HB-00245,test
HB-00246,test
HB-00247,test
HB-00248,val
HB-00249,fit
HB-00250,test
HB-00251,fit
HB-00252,test
HB-00253,test
HB-00254,fit
HB-00255,test
HB-00256,test
HB-00257,fit
HB-00258,val
HB-00259,test
HB-00260,fit
HB-00261,fit
HB-00262,val
HB-00263,test
HB-00264,fit
HB-00265,test
HB-00266,test
HB-00267,test
HB-00268,test
HB-00269,test
HB-00270,fit
HB-00271,test
HB-00272,fit
HB-00273,test
HB-00274,test
HB-00275,test
HB-00276,test
HB-00277,test
HB-00278,test
HB-00279,fit
HB-00280,test
HB-00281,fit
HB-00282,test
HB-00283,test
HB-00284,test
HB-00285,fit
HB-00286,fit
HB-00287,test
HB-00288,test
HB-00289,test
HB-00290,test
HB-00291,fit
HB-00292,fit
HB-00293,fit
HB-00294,test
HB-00295,fit
HB-00296,test
HB-00297,test
HB-00298,fit
HB-00299,test
HB-00300,test
HB-00301,fit
HB-00302,fit
HB-00303,test
HB-00304,test
HB-00305,fit
HB-00306,fit
HB-00307,fit
HB-00308,test
HB-00309,test
HB-00310,fit
HB-00311,val
HB-00312,fit
HB-00313,test
HB-00314,val
HB-00315,test
HB-00316,test
HB-00317,test
HB-00318,test
HB-00319,test
HB-00320,fit
HB-00321,fit
HB-00322,test
HB-00323,fit
HB-00324,test
HB-00325,fit
HB-00326,test
HB-00327,fit
HB-00328,fit
HB-00329,test
HB-00330,test
HB-00331,val
