record_id,split
HA-01664,fit
HA-01665,test
HA-01666,test
HA-01667,test
HA-01668,val
HA-01669,test
HA-01670,test
HA-01671,fit
HA-01672,val
HA-01673,test
HA-01674,fit
HA-01675,fit
HA-01676,val
HA-01677,test
HA-01678,test
HA-01679,fit
HA-01680,test
HA-01681,fit
HA-01682,fit
HA-01683,fit
HA-01684,fit
HA-01685,fit
HA-01686,fit
HA-01687,test
HA-01688,test
HA-01689,fit
HA-01690,fit
HA-01691,test
HA-01692,val
HA-01693,fit
HA-01694,test
HA-01695,fit
HA-01696,fit
HA-01697,fit
HA-01698,test
HA-01699,test
HA-01700,fit
HA-01701,fit
HA-01702,fit
HA-01703,val
HA-01704,test
HA-01705,test
HA-01706,test
HA-01707,test
HA-01708,test
HA-01709,test
HA-01710,fit
HA-01711,val
HA-01712,fit
HA-01713,test
HA-01714,val
HA-01715,test
HA-01716,fit
HA-01717,fit
HA-01718,test
HA-01719,fit
HA-01720,test
HA-01721,test
HA-01722,fit
HA-01723,test
HA-01724,fit
HA-01725,test
HA-01726,fit
HA-01727,fit
HA-01728,fit
HA-01729,fit
HA-01730,fit
HA-01731,test
HA-01732,val
HA-01733,fit
HA-01734,fit
HA-01735,test
HA-01736,fit
HA-01737,test
HA-01738,test
HA-01739,fit
HA-01740,test
HA-01741,fit
HA-01742,test
HA-01743,test
HA-01744,test
HA-01745,test
HA-01746,fit
HA-01747,test
HA-01748,test
HA-01749,val
HA-01750,test
HA-01751,fit
HA-01752,test
HA-01753,test
HA-01754,fit
HA-01755,test
HA-01756,test
HA-01757,fit
HA-01758,fit
HA-01759,test
HA-01760,test
HA-01761,test
HA-01762,test
HA-01763,fit
HA-01764,test
HA-01765,fit
HA-01766,fit
HA-01767,val
HA-01768,test
HA-01769,fit
HA-01770,test
HA-01771,test
HA-01772,test
HA-01773,fit
HA-01774,fit
HA-01775,fit
HA-01776,test
HA-01777,test
HA-01778,test
HA-01779,val
HA-01780,test
HA-01781,fit
HA-01782,test
HA-01783,fit
HA-01784,fit
HA-01785,fit
HA-01786,test
HA-01787,test
HA-01788,fit
HA-01789,fit
HA-01790,test
HA-01791,test
HA-01792,fit
HA-01793,test
HA-01794,val
HA-01795,fit
HA-01796,test
HA-01797,test
HA-01798,fit
HA-01799,test
HA-01800,test
HA-01801,test
HA-01802,fit
HA-01803,fit
HA-01804,fit
HA-01805,test
HA-01806,test
HA-01807,test
HA-01808,val
HA-01809,test
HA-01810,fit
HA-01811,val
HA-01812,test
HA-01813,test
HA-01814,test
HA-01815,fit
HA-01816,test
HA-01817,test
HA-01818,test
HA-01819,fit
HA-01820,test
HA-01821,fit
HA-01822,fit
HA-01823,test
HA-01824,fit
HA-01825,test
HA-01826,test
HA-01827,test
HA-01828,fit
HA-01829,fit
HA-01830,fit
HA-01831,fit
HA-01832,test
HA-01833,fit
HA-01834,test
HA-01835,fit
HA-01836,fit
HA-01837,test
HA-01838,fit
HA-01839,fit
HA-01840,test
HA-01841,test
HA-01842,val
HA-01843,fit
HA-01844,test
HA-01845,fit
HA-01846,test
HA-01847,test
HA-01848,test
HA-01849,val
HA-01850,val
HA-01851,test
HA-01852,test
HA-01853,test
HA-01854,fit
HA-01855,test
HA-01856,fit
HA-01857,test
HA-01858,test
HA-01859,test
HA-01860,test
HA-01861,test
HA-01862,test
HA-01863,fit
HA-01864,fit
HA-01865,test
HA-01866,test
HA-01867,test
HA-01868,fit
HA-01869,test
HA-01870,test
HA-01871,test
HA-01872,fit
HA-01873,fit
HA-01874,fit
HA-01875,fit
HA-01876,test
HA-01877,val
HA-01878,test
HA-01879,test
HA-01880,fit
HA-01881,test
HA-01882,val
HA-01883,test
HA-01884,fit
HA-01885,fit
HA-01886,fit
HA-01887,test
HA-01888,test
HA-01889,fit
HA-01890,fit
HA-01891,val
HA-01892,val
HA-01893,fit
HA-01894,test
HA-01895,fit
HA-01896,fit
HA-01897,fit
HA-01898,fit
HA-01899,test
HA-01900,fit
HA-01901,fit
HA-01902,test
HA-01903,test
HA-01904,val
HA-01905,fit
HA-01906,fit
HA-01907,test
HA-01908,test
HA-01909,fit
HA-01910,fit
HA-01911,val
HA-01912,fit
HA-01913,test
HA-01914,test
HA-01915,fit
HA-01916,fit
HA-01917,val
HA-01918,fit
HA-01919,test
HA-01920,test
HA-01921,fit
HA-01922,test
HA-01923,test
HA-01924,fit
HA-01925,test
HA-01926,test
HA-01927,test
HA-01928,test
HA-01929,fit
HA-01930,fit
HA-01931,fit
HA-01932,val
HA-01933,fit
HA-01934,fit
HA-01935,test
HA-01936,fit
HA-01937,fit
HA-01938,val
HA-01939,fit
HA-01940,test
HA-01941,test
HA-01942,fit
HA-01943,fit
HA-01944,test
HA-01945,fit
HA-01946,val
HA-01947,test
HA-01948,fit
HA-01949,test
HA-01950,val
HA-01951,test
HA-01952,fit
HA-01953,fit
HA-01954,fit
HA-01955,fit
HA-01956,val
HA-01957,test
HA-01958,fit
HA-01959,fit
HA-01960,val
HA-01961,test
HA-01962,test
HA-01963,test
HA-01964,test
HA-01965,test
HA-01966,test
HA-01967,test
HA-01968,test
HA-01969,test
HA-01970,test
HA-01971,fit
HA-01972,fit
HA-01973,test
HA-01974,test
HA-01975,val
HA-01976,fit
HA-01977,test
HA-01978,test
HA-01979,test
HA-01980,fit
HA-01981,fit
HA-01982,test
HA-01983,fit
HA-01984,test
HA-01985,fit
HA-01986,test
HA-01987,fit
HA-01988,test
HA-01989,test
HA-01990,test
HA-01991,test
HA-01992,fit
HA-01993,fit
HA-01994,fit
HA-01995,test
HA-01996,test
HA-01997,fit
HA-01998,fit
HA-01999,test
HA-02000,val
HA-02001,test
HA-02002,fit
HA-02003,fit
HA-02004,val
HA-02005,test
HA-02006,test
HA-02007,test
HA-02008,fit
HA-02009,test
HA-02010,test
HA-02011,fit
HA-02012,fit
HA-02013,test
HA-02014,fit
HA-02015,test
HA-02016,fit
HA-02017,test
HA-02018,test
HA-02019,fit
HA-02020,fit
HA-02021,test
HA-02022,test
HA-02023,test
HA-02024,test
HA-02025,test
HA-02026,test
HA-02027,test
HA-02028,test
HA-02029,fit
HA-02030,test
HA-02031,fit
HA-02032,test
HA-02033,fit
HA-02034,test
HA-02035,test
HA-02036,fit
HA-02037,fit
HA-02038,test
HA-02039,test
HA-02040,fit
HA-02041,test
HA-02042,test
HA-02043,fit
HA-02044,fit
HA-02045,val
HA-02046,fit
HA-02047,test
HA-02048,test
HA-02049,fit
HA-02050,test
HA-02051,fit
HA-02052,test
HA-02053,fit
HA-02054,fit
HA-02055,test
HA-02056,fit
HA-02057,test
HA-02058,test
HA-02059,test
HA-02060,test
HA-02061,test
HA-02062,fit
HA-02063,test
HA-02064,test
HA-02065,fit
HA-02066,val
HA-02067,fit
HA-02068,test
HA-02069,fit
HA-02070,test
HA-02071,test
HA-02072,fit
HA-02073,test
HA-02074,test
HA-02075,fit
HA-02076,test
HA-02077,fit
HA-02078,test
HA-02079,test
HA-02080,fit
HA-02081,fit
HA-02082,fit
HA-02083,test
HA-02084,test
HA-02085,test
HA-02086,val
HA-02087,fit
HA-02088,test
HA-02089,test
HA-02090,val
HA-02091,test
HA-02092,test
HA-02093,fit
HA-02094,test
HA-02095,fit
HA-02096,test
HA-02097,fit
HA-02098,test
HA-02099,fit
HA-02100,fit
HA-02101,test
HA-02102,test
HA-02103,test
HA-02104,test
HA-02105,test
HA-02106,fit
HA-02107,test
HA-02108,val
HA-02109,test
HA-02110,fit
HA-02111,fit
HA-02112,fit
HA-02113,val
HA-02114,test
HA-02115,fit
HA-02116,test
HA-02117,fit
HA-02118,fit
HA-02119,fit
HA-02120,test
HA-02121,test
HA-02122,test
HA-02123,fit
HA-02124,test
HA-02125,test
HA-02126,fit
HA-02127,test
HA-02128,fit
HA-02129,test
HA-02130,test
HA-02131,fit
HA-02132,fit
HA-02133,test
HA-02134,test
HA-02135,fit
HA-02136,val
HA-02137,fit
HA-02138,test
HA-02139,fit
HA-02140,test
HA-02141,test
HA-02142,fit
HA-02143,test
HA-02144,test
HA-02145,test
HA-02146,val
HA-02147,test
HA-02148,test
HA-02149,test
HA-02150,test
HA-02151,fit
HA-02152,test
HA-02153,test
HA-02154,val
HA-02155,fit
HA-02156,test
HA-02157,test
HA-02158,fit
HA-02159,test
HA-02160,test
HA-02161,val
HA-02162,test
HA-02163,test
HA-02164,test
HA-02165,val
HA-02166,test
HA-02167,fit
HA-02168,fit
HA-02169,val
HA-02170,test
HA-02171,fit
HA-02172,test
HA-02173,val
HA-02174,test
HA-02175,fit
HA-02176,fit
HA-02177,val
HA-02178,test
HA-02179,test
HA-02180,test
HA-02181,fit
HA-02182,fit
HA-02183,val
HA-02184,test
HA-02185,test
HA-02186,test
HA-02187,test
HA-02188,val
HA-02189,test
HA-02190,fit
HA-02191,fit
HA-02192,fit
HA-02193,test
HA-02194,fit
HA-02195,val
HA-02196,test
HA-02197,fit
HA-02198,fit
HA-02199,fit
HA-02200,test
HA-02201,test
HA-02202,fit
HA-02203,val
HA-02204,test
HA-02205,test
HA-02206,fit
HA-02207,val
HA-02208,test
HA-02209,fit
HA-02210,test
HA-02211,fit
HA-02212,test
HA-02213,fit
HA-02214,test
HA-02215,fit
HA-02216,fit
HA-02217,test
HA-02218,test
HA-02219,test
HA-02220,test
HA-02221,fit
HA-02222,fit
HA-02223,fit
HA-02224,fit
HA-02225,val
HA-02226,val
HA-02227,test
HA-02228,test
HA-02229,test
HA-02230,fit
HA-02231,test
HA-02232,test
HA-02233,val
HA-02234,test
HA-02235,val
HA-02236,test
HA-02237,test
HA-02238,fit
HA-02239,test
HA-02240,fit
HA-02241,fit
HA-02242,fit
HA-02243,test
HA-02244,test
HA-02245,test
HA-02246,test
HA-02247,test
HA-02248,val
HA-02249,test
HA-02250,fit
HA-02251,fit
HA-02252,test
HA-02253,fit
HA-02254,fit
HA-02255,val
HA-02256,test
HA-02257,val
HA-02258,val
HA-02259,test
HA-02260,val
HA-02261,test
HA-02262,test
HA-02263,fit
HA-02264,fit
HA-02265,test
HA-02266,test
HA-02267,fit
HA-02268,test
HA-02269,test
HA-02270,fit
HA-02271,test
HA-02272,test
HA-02273,fit
HA-02274,test
HA-02275,fit
HA-02276,fit
HA-02277,fit
HA-02278,test
HA-02279,test
HA-02280,fit
HA-02281,test
HA-02282,test
HA-02283,val
HA-02284,test
HA-02285,test
HA-02286,test
HA-02287,fit
HA-02288,test
HA-02289,test
HA-02290,fit
HA-02291,fit
HA-02292,test
HA-02293,fit
HA-02294,test
HA-02295,test
HA-02296,test
HA-02297,fit
HA-02298,test
HA-02299,test
HA-02300,fit
HA-02301,test
HA-02302,test
HA-02303,test
HA-02304,fit
HA-02305,test
HA-02306,test
HA-02307,val
HA-02308,test
HA-02309,fit
HA-02310,test
HA-02311,test
HA-02312,fit
HA-02313,test
HA-02314,test
HA-02315,test
HA-02316,fit
HA-02317,test
HA-02318,test
HA-02319,fit
HA-02320,fit
HA-02321,fit
HA-02322,fit
HA-02323,test
HA-02324,fit
HA-02325,test
HA-02326,fit
HA-02327,fit
HA-02328,fit
HA-02329,fit
HA-02330,fit
HA-02331,test
HA-02332,test
HA-02333,val
HA-02334,test
HA-02335,test
HA-02336,fit
HA-02337,test
HA-02338,test
HA-02339,val
HA-02340,test
HA-02341,fit
HA-02342,test
HA-02343,fit
HA-02344,val
HA-02345,fit
HA-02346,test
HA-02347,fit
HA-02348,fit
HA-02349,test
HA-02350,fit
HA-02351,fit
HA-02352,fit
HA-02353,test
HA-02354,fit
HA-02355,fit
HA-02356,fit
HA-02357,fit
HA-02358,test
HA-02359,test
HA-02360,fit
HA-02361,fit
HA-02362,test
HA-02363,fit
HA-02364,fit
HA-02365,fit
HA-02366,val
HA-02367,test
HA-02368,test
HA-02369,test
HA-02370,fit
HA-02371,test
HA-02372,fit
HA-02373,val
HA-02374,val
HA-02375,fit
HA-02376,test
HA-02377,test
HA-02378,test
HA-02379,fit
HA-02380,fit
HA-02381,fit
HA-02382,val
HA-02383,test
HA-02384,fit
HA-02385,test
HA-02386,fit
HA-02387,test
HA-02388,fit
HA-02389,test
HA-02390,fit
HA-02391,fit
HA-02392,test
HA-02393,fit
HA-02394,test
HA-02395,test
HA-02396,fit
HA-02397,fit
HA-02398,fit
HA-02399,fit
HA-02400,fit
HA-02401,fit
HA-02402,test
HA-02403,test
HA-02404,fit
HA-02405,fit
HA-02406,fit
HA-02407,test
HA-02408,test
HA-02409,val
HA-02410,test
HA-02411,fit
HA-02412,test
HA-02413,test
HA-02414,fit
HA-02415,fit
HA-02416,fit
HA-02417,fit
HA-02418,test
HA-02419,fit
HA-02420,test
HA-02421,test
HA-02422,test
HA-02423,fit
HA-02424,val
HA-02425,fit
HA-02426,val
HA-02427,fit
HA-02428,test
HA-02429,test
HA-02430,test
HA-02431,test
HA-02432,test
HA-02433,test
HA-02434,test
HA-02435,val
HA-02436,test
HA-02437,test
HA-02438,fit
HA-02439,test
HA-02440,fit
HA-02441,val
HA-02442,val
HA-02443,fit
HA-02444,val
HA-02445,test
HA-02446,fit
HA-02447,test
HA-02448,test
HA-02449,test
HA-02450,test
HA-02451,fit
HA-02452,val
HA-02453,fit
HA-02454,fit
HA-02455,val
HA-02456,test
HA-02457,test
HA-02458,fit
HA-02459,val
HA-02460,test
HA-02461,fit
HA-02462,test
HA-02463,fit
HA-02464,fit
HA-02465,fit
HA-02466,test
HA-02467,fit
HA-02468,val
HA-02469,fit
HA-02470,test
HA-02471,test
HA-02472,fit
HA-02473,test
HA-02474,test
HA-02475,test
HA-02476,fit
HA-02477,test
HA-02478,fit
HA-02479,fit
HA-02480,fit
HA-02481,fit
HA-02482,test
HA-02483,fit
HA-02484,fit
HA-02485,test
HA-02486,test
HA-02487,test
HA-02488,test
HA-02489,fit
HA-02490,test
HA-02491,val
HA-02492,test
HA-02493,fit
HA-02494,fit
HA-02495,test
HA-02496,test
HA-02497,val
HA-02498,test
HA-02499,test
HA-02500,test
HA-02501,test
HA-02502,fit
HA-02503,val
HA-02504,fit
HA-02505,test
HA-02506,fit
HA-02507,fit
HA-02508,fit
HA-02509,test
HA-02510,test
HA-02511,test
HA-02512,fit
HA-02513,test
HA-02514,test
HA-02515,fit
HA-02516,fit
HA-02517,test
HA-02518,test
HA-02519,val
HA-02520,test
HA-02521,test
HA-02522,fit
HA-02523,fit
HA-02524,val
HA-02525,test
HA-02526,fit
HA-02527,test
HA-02528,fit
HA-02529,fit
HA-02530,test
HA-02531,test
HA-02532,test
HA-02533,test
HA-02534,test
HA-02535,test
HA-02536,test
HA-02537,test
HA-02538,test
HA-02539,val
HA-02540,test
HA-02541,test
HA-02542,fit
HA-02543,test
HA-02544,fit
HA-02545,test
HA-02546,test
HA-02547,val
HA-02548,test
HA-02549,val
HA-02550,test
HA-02551,fit
HA-02552,fit
HA-02553,val
HA-02554,fit
HA-02555,fit
HA-02556,test
HA-02557,test
HA-02558,test
HA-02559,fit
HA-02560,fit
HA-02561,test
HA-02562,fit
HA-02563,test
HA-02564,test
HA-02565,test
HA-02566,test
HA-02567,test
HA-02568,test
HA-02569,test
HA-02570,fit
HA-02571,test
HA-02572,val
HA-02573,fit
HA-02574,test
HA-02575,fit
HA-02576,test
HA-02577,fit
HA-02578,fit
HA-02579,val
HA-02580,test
HA-02581,test
HA-02582,test
HA-02583,test
HA-02584,fit
HA-02585,test
HA-02586,test
HA-02587,test
HA-02588,fit
HA-02589,test
HA-02590,test
HA-02591,test
HA-02592,test
HA-02593,test
HA-02594,fit
HA-02595,val
HA-02596,fit
HA-02597,test
HA-02598,test
HA-02599,val
HA-02600,fit
HA-02601,val
HA-02602,fit
HA-02603,test
HA-02604,fit
HA-02605,test
HA-02606,fit
HA-02607,val
HA-02608,fit
HA-02609,test
HA-02610,test
HA-02611,fit
HA-02612,fit
HA-02613,fit
HA-02614,fit
HA-02615,fit
HA-02616,test
HA-02617,test
HA-02618,test
HA-02619,test
HA-02620,test
HA-02621,fit
HA-02622,fit
HA-02623,fit
HA-02624,val
HA-02625,fit
HA-02626,test
HA-02627,val
HA-02628,fit
HA-02629,test
HA-02630,val
HA-02631,test
HA-02632,fit
HA-02633,test
HA-02634,test
HA-02635,test
HA-02636,test
HA-02637,val
HA-02638,fit
HA-02639,fit
HA-02640,test
HA-02641,test
HA-02642,fit
HA-02643,test
HA-02644,fit
HA-02645,fit
HA-02646,fit
HA-02647,test
HA-02648,test
HA-02649,fit
HA-02650,test
HA-02651,test
HA-02652,val
HA-02653,fit
HA-02654,test
HA-02655,fit
HA-02656,test
HA-02657,test
HA-02658,fit
HA-02659,val
HA-02660,test
HA-02661,fit
HA-02662,val
HA-02663,test
HA-02664,fit
HA-02665,test
HA-02666,test
HA-02667,test
HA-02668,test
HA-02669,val
HA-02670,fit
HA-02671,fit
HA-02672,val
HA-02673,fit
HA-02674,test
HA-02675,test
HA-02676,test
HA-02677,val
HA-02678,val
HA-02679,test
HA-02680,test
HA-02681,test
HA-02682,fit
HA-02683,test
HA-02684,test
HA-02685,test
HA-02686,fit
HA-02687,val
HA-02688,fit
HA-02689,test
HA-02690,test
HA-02691,fit
HA-02692,test
HA-02693,fit
HA-02694,test
HA-02695,test
HA-02696,test
HA-02697,test
HA-02698,fit
HA-02699,test
HA-02700,fit
HA-02701,fit
HA-02702,test
HA-02703,fit
HA-02704,test
HA-02705,val
HA-02706,val
HA-02707,test
HA-02708,fit
HA-02709,fit
HA-02710,test
HA-02711,fit
HA-02712,fit
HA-02713,fit
HA-02714,test
HA-02715,test
HA-02716,test
HA-02717,test
HA-02718,fit
HA-02719,test
HA-02720,fit
HA-02721,test
HA-02722,test
HA-02723,test
HA-02724,test
HA-02725,fit
HA-02726,test
HA-02727,fit
HA-02728,test
HA-02729,test
HA-02730,test
HA-02731,test
HA-02732,test
HA-02733,fit
HA-02734,fit
HA-02735,test
HA-02736,fit
HA-02737,fit
HA-02738,fit
HA-02739,fit
HA-02740,val
HA-02741,val
HA-02742,test
HA-02743,val
HA-02744,fit
HA-02745,test
HA-02746,val
HA-02747,test
HA-02748,fit
HA-02749,test
HA-02750,fit
HA-02751,test
HA-02752,test
HA-02753,test
HA-02754,fit
HA-02755,test
HA-02756,test
HA-02757,fit
HA-02758,fit
HA-02759,test
HA-02760,test
HA-02761,test
HA-02762,fit
HA-02763,fit
HA-02764,test
HA-02765,fit
HA-02766,test
HA-02767,fit
HA-02768,test
HA-02769,val
HA-02770,test
HA-02771,fit
HA-02772,fit
HA-02773,test
HA-02774,val
HA-02775,test
HA-02776,test
HA-02777,test
HA-02778,test
HA-02779,fit
HA-02780,test
HA-02781,test
HA-02782,test
HA-02783,fit
HA-02784,test
HA-02785,test
HA-02786,test
HA-02787,test
HA-02788,test
HA-02789,test
HA-02790,fit
HA-02791,test
HA-02792,test
HA-02793,fit
HA-02794,test
HA-02795,fit
HA-02796,test
HA-02797,test
HA-02798,val
HA-02799,val
HA-02800,fit
HA-02801,test
HA-02802,test
HA-02803,val
HA-02804,test
HA-02805,fit
HA-02806,test
HA-02807,test
HA-02808,test
HA-02809,test
HA-02810,val
HA-02811,test
HA-02812,fit
HA-02813,fit
HA-02814,fit
HA-02815,fit
HA-02816,fit
HA-02817,test
HA-02818,test
HA-02819,fit
HA-02820,fit
HA-02821,test
HA-02822,val
HA-02823,test
HA-02824,fit
HA-02825,val
HA-02826,test
HA-02827,test
HA-02828,val
HA-02829,fit
HA-02830,fit
HA-02831,test
HA-02832,test
HA-02833,test
HA-02834,test
HA-02835,test
HA-02836,fit
HA-02837,test
HA-02838,fit
HA-02839,test
HA-02840,test
HA-02841,fit
HA-02842,fit
HA-02843,val
HA-02844,fit
HA-02845,test
HA-02846,fit
HA-02847,test
HA-02848,fit
HA-02849,test
HA-02850,fit
HA-02851,test
HA-02852,test
HA-02853,test
HA-02854,fit
HA-02855,test
HA-02856,test
HA-02857,fit
HA-02858,test
HA-02859,fit
HA-02860,test
HA-02861,test
HA-02862,val
HA-02863,fit
HA-02864,fit
HA-02865,test
HA-02866,fit
HA-02867,test
HA-02868,test
HA-02869,fit
HA-02870,test
HA-02871,test
HA-02872,test
HA-02873,test
HA-02874,fit
HA-02875,test
HA-02876,test
HA-02877,fit
HA-02878,test
HA-02879,fit
HA-02880,fit
HA-02881,test
HA-02882,val
HA-02883,test
HA-02884,test
HA-02885,fit
HA-02886,test
HA-02887,fit
HA-02888,test
HA-02889,fit
HA-02890,fit
HA-02891,test
HA-02892,val
HA-02893,fit
HA-02894,test
HA-02895,fit
HA-02896,fit
HA-02897,fit
HA-02898,test
HA-02899,test
HA-02900,fit
HA-02901,test
HA-02902,fit
HA-02903,fit
HA-02904,fit
HA-02905,test
HA-02906,test
HA-02907,fit
HA-02908,test
HA-02909,fit
HA-02910,test
HA-02911,val
HA-02912,fit
HA-02913,test
HA-02914,fit
HA-02915,fit
HA-02916,fit
HA-02917,fit
HA-02918,test
HA-02919,fit
HA-02920,test
HA-02921,test
HA-02922,fit
HA-02923,fit
HA-02924,test
HA-02925,test
HA-02926,test
HA-02927,test
HA-02928,test
HA-02929,test
HA-02930,test
HA-02931,fit
HA-02932,test
HA-02933,test
HA-02934,fit
HA-02935,fit
HA-02936,test
HA-02937,fit
HA-02938,fit
HA-02939,fit
HA-02940,fit
HA-02941,test
HA-02942,fit
HA-02943,fit
HA-02944,test
HA-02945,test
HA-02946,fit
HA-02947,test
HA-02948,fit
HA-02949,test
HA-02950,test
HA-02951,test
HA-02952,fit
HA-02953,test
HA-02954,fit
HA-02955,test
HA-02956,test
HA-02957,fit
HA-02958,test
HA-02959,fit
HA-02960,test
HA-02961,val
HA-02962,fit
HA-02963,fit
HA-02964,test
HA-02965,test
HA-02966,fit
HA-02967,test
HA-02968,val
HA-02969,val
HA-02970,fit
HA-02971,test
HA-02972,fit
HA-02973,val
HA-02974,fit
HA-02975,test
HA-02976,test
HA-02977,test
HA-02978,fit
HA-02979,test
HA-02980,test
HA-02981,test
HA-02982,test
HA-02983,test
HA-02984,test
HA-02985,test
HA-02986,fit
HA-02987,test
HA-02988,fit
HA-02989,fit
HA-02990,test
HA-02991,test
HA-02992,test
HA-02993,test
HA-02994,fit
HA-02995,fit
HA-02996,fit
HA-02997,test
HA-02998,test
HA-02999,val
HA-03000,fit
HB-00001,fit
HB-00002,fit
HB-00003,fit
HB-00004,test
HB-00005,test
HB-00006,fit
HB-00007,fit
HB-00008,val
HB-00009,fit
HB-00010,test
HB-00011,fit
HB-00012,test
HB-00013,test
HB-00014,test
HB-00015,test
HB-00016,fit
HB-00017,val
HB-00018,test
HB-00019,fit
HB-00020,test
HB-00021,test
HB-00022,test
HB-00023,fit
HB-00024,test
HB-00025,fit
HB-00026,test
HB-00027,test
HB-00028,fit
HB-00029,test
HB-00030,test
HB-00031,test
HB-00032,fit
HB-00033,test
HB-00034,test
HB-00035,val
HB-00036,val
HB-00037,test
HB-00038,test
HB-00039,fit
HB-00040,val
HB-00041,test
HB-00042,test
HB-00043,fit
HB-00044,test
HB-00045,test
HB-00046,test
HB-00047,test
HB-00048,fit
HB-00049,fit
HB-00050,val
HB-00051,test
HB-00052,test
HB-00053,fit
HB-00054,test
HB-00055,test
HB-00056,fit
HB-00057,test
HB-00058,test
HB-00059,test
HB-00060,test
HB-00061,test
HB-00062,fit
HB-00063,val
HB-00064,fit
HB-00065,test
HB-00066,test
HB-00067,fit
HB-00068,test
HB-00069,fit
HB-00070,fit
HB-00071,test
HB-00072,test
HB-00073,test
HB-00074,test
HB-00075,fit
HB-00076,test
HB-00077,fit
HB-00078,fit
HB-00079,fit
HB-00080,test
HB-00081,fit
HB-00082,val
HB-00083,test
HB-00084,fit
HB-00085,test
HB-00086,fit
HB-00087,test
HB-00088,test
HB-00089,fit
HB-00090,test
HB-00091,fit
HB-00092,fit
HB-00093,test
HB-00094,fit
HB-00095,test
HB-00096,fit
HB-00097,test
HB-00098,test
HB-00099,fit
HB-00100,fit
HB-00101,fit
HB-00102,test
HB-00103,val
HB-00104,test
HB-00105,val
HB-00106,test
HB-00107,fit
HB-00108,test
HB-00109,fit
HB-00110,test
HB-00111,test
HB-00112,val
HB-00113,test
HB-00114,fit
HB-00115,fit
HB-00116,fit
HB-00117,test
HB-00118,test
HB-00119,fit
HB-00120,fit
HB-00121,val
HB-00122,test
HB-00123,val
HB-00124,test
HB-00125,fit
HB-00126,test
HB-00127,fit
HB-00128,test
HB-00129,test
HB-00130,test
HB-00131,fit
HB-00132,fit
HB-00133,fit
HB-00134,fit
HB-00135,fit
HB-00136,test
HB-00137,test
HB-00138,val
HB-00139,test
HB-00140,test
HB-00141,test
HB-00142,fit
HB-00143,test
HB-00144,fit
HB-00145,fit
HB-00146,fit
HB-00147,fit
HB-00148,fit
HB-00149,test
HB-00150,fit
HB-00151,test
HB-00152,fit
HB-00153,test
HB-00154,test
HB-00155,test
HB-00156,test
HB-00157,fit
HB-00158,test
HB-00159,test
HB-00160,test
HB-00161,test
HB-00162,fit
HB-00163,fit
HB-00164,test
HB-00165,fit
HB-00166,test
HB-00167,test
HB-00168,test
HB-00169,fit
HB-00170,fit
HB-00171,fit
HB-00172,test
HB-00173,fit
HB-00174,test
HB-00175,test
HB-00176,val
HB-00177,test
HB-00178,val
HB-00179,fit
HB-00180,test
HB-00181,fit
HB-00182,fit
HB-00183,test
HB-00184,fit
HB-00185,fit
HB-00186,test
HB-00187,test
HB-00188,val
HB-00189,fit
HB-00190,test
HB-00191,test
HB-00192,val
HB-00193,fit
HB-00194,test
HB-00195,fit
HB-00196,test
HB-00197,val
HB-00198,test
HB-00199,val
HB-00200,test
HB-00201,fit
HB-00202,test
HB-00203,test
HB-00204,test
HB-00205,fit
HB-00206,test
HB-00207,fit
HB-00208,test
HB-00209,fit
HB-00210,fit
HB-00211,test
HB-00212,test
HB-00213,test
HB-00214,val
HB-00215,fit
HB-00216,fit
HB-00217,test
HB-00218,test
HB-00219,test
HB-00220,fit
HB-00221,fit
HB-00222,fit
HB-00223,fit
HB-00224,test
HB-00225,test
HB-00226,val
HB-00227,fit
HB-00228,test
HB-00229,val
HB-00230,fit
HB-00231,fit
HB-00232,test
HB-00233,test
HB-00234,test
HB-00235,fit
HB-00236,test
HB-00237,fit
HB-00238,fit
HB-00239,test
HB-00240,fit
HB-00241,test
HB-00242,test
HB-00243,fit
HB-00244,test
HB-00245,fit
HB-00246,fit
HB-00247,fit
HB-00248,fit
HB-00249,val
HB-00250,test
HB-00251,test
HB-00252,fit
HB-00253,test
HB-00254,fit
HB-00255,test
HB-00256,test
HB-00257,test
HB-00258,fit
HB-00259,test
HB-00260,fit
HB-00261,val
HB-00262,val
HB-00263,fit
HB-00264,test
HB-00265,test
HB-00266,test
HB-00267,test
HB-00268,test
HB-00269,fit
HB-00270,fit
HB-00271,fit
HB-00272,test
HB-00273,val
HB-00274,fit
HB-00275,fit
HB-00276,fit
HB-00277,val
HB-00278,fit
HB-00279,fit
HB-00280,test
HB-00281,val
HB-00282,test
HB-00283,val
HB-00284,fit
HB-00285,test
HB-00286,val
HB-00287,fit
HB-00288,val
HB-00289,test
HB-00290,test
HB-00291,fit
HB-00292,fit
HB-00293,test
HB-00294,test
HB-00295,test
HB-00296,test
HB-00297,test
HB-00298,fit
HB-00299,test
HB-00300,fit
HB-00301,fit
HB-00302,fit
HB-00303,fit
HB-00304,fit
HB-00305,test
HB-00306,test
HB-00307,test
HB-00308,fit
HB-00309,fit
HB-00310,test
HB-00311,test
HB-00312,test
HB-00313,val
HB-00314,test
HB-00315,fit
HB-00316,val
HB-00317,test
HB-00318,test
HB-00319,fit
HB-00320,fit
HB-00321,val
HB-00322,test
HB-00323,fit
HB-00324,test
HB-00325,test
HB-00326,test
HB-00327,test
HB-00328,test
HB-00329,fit
HB-00330,fit
