record_id,split
HA-01661,fit
HA-01662,test
HA-01663,test
HA-01664,test
HA-01665,test
HA-01666,test
HA-01667,test
HA-01668,test
HA-01669,val
HA-01670,val
HA-01671,test
HA-01672,val
HA-01673,test
HA-01674,test
HA-01675,test
HA-01676,fit
HA-01677,fit
HA-01678,test
HA-01679,test
HA-01680,fit
HA-01681,fit
HA-01682,fit
HA-01683,fit
HA-01684,val
HA-01685,fit
HA-01686,test
HA-01687,test
HA-01688,fit
HA-01689,test
HA-01690,test
HA-01691,test
HA-01692,test
HA-01693,fit
HA-01694,test
HA-01695,test
HA-01696,test
HA-01697,test
HA-01698,fit
HA-01699,test
HA-01700,test
HA-01701,test
HA-01702,test
HA-01703,test
HA-01704,fit
HA-01705,fit
HA-01706,fit
HA-01707,test
HA-01708,test
HA-01709,test
HA-01710,fit
HA-01711,fit
HA-01712,fit
HA-01713,fit
HA-01714,val
HA-01715,test
HA-01716,test
HA-01717,val
HA-01718,test
HA-01719,fit
HA-01720,fit
HA-01721,fit
HA-01722,fit
HA-01723,fit
HA-01724,test
HA-01725,fit
HA-01726,fit
HA-01727,fit
HA-01728,test
HA-01729,test
HA-01730,val
HA-01731,fit
HA-01732,val
HA-01733,test
HA-01734,test
HA-01735,test
HA-01736,fit
HA-01737,test
HA-01738,fit
HA-01739,fit
HA-01740,test
HA-01741,test
HA-01742,test
HA-01743,fit
HA-01744,test
HA-01745,fit
HA-01746,fit
HA-01747,fit
HA-01748,fit
HA-01749,test
HA-01750,fit
HA-01751,val
HA-01752,fit
HA-01753,fit
HA-01754,fit
HA-01755,fit
HA-01756,test
HA-01757,fit
HA-01758,test
HA-01759,test
HA-01760,fit
HA-01761,val
HA-01762,fit
HA-01763,test
HA-01764,fit
HA-01765,test
HA-01766,test
HA-01767,test
HA-01768,fit
HA-01769,fit
HA-01770,test
HA-01771,test
HA-01772,test
HA-01773,fit
HA-01774,fit
HA-01775,fit
HA-01776,test
HA-01777,test
HA-01778,test
HA-01779,val
HA-01780,test
HA-01781,val
HA-01782,fit
HA-01783,test
HA-01784,fit
HA-01785,test
HA-01786,test
HA-01787,fit
HA-01788,test
HA-01789,test
HA-01790,test
HA-01791,test
HA-01792,val
HA-01793,fit
HA-01794,test
HA-01795,test
HA-01796,fit
HA-01797,fit
HA-01798,fit
HA-01799,test
HA-01800,test
HA-01801,fit
HA-01802,test
HA-01803,test
HA-01804,fit
HA-01805,test
HA-01806,fit
HA-01807,test
HA-01808,test
HA-01809,val
HA-01810,fit
HA-01811,test
HA-01812,test
HA-01813,test
HA-01814,fit
HA-01815,fit
HA-01816,test
HA-01817,val
HA-01818,test
HA-01819,test
HA-01820,test
HA-01821,fit
HA-01822,fit
HA-01823,fit
HA-01824,fit
HA-01825,test
HA-01826,fit
HA-01827,test
HA-01828,test
HA-01829,test
HA-01830,fit
HA-01831,fit
HA-01832,fit
HA-01833,fit
HA-01834,fit
HA-01835,fit
HA-01836,test
HA-01837,fit
HA-01838,test
HA-01839,val
HA-01840,test
HA-01841,fit
HA-01842,fit
HA-01843,val
HA-01844,test
HA-01845,test
HA-01846,test
HA-01847,test
HA-01848,test
HA-01849,test
HA-01850,fit
HA-01851,test
HA-01852,test
HA-01853,val
HA-01854,fit
HA-01855,fit
HA-01856,test
HA-01857,fit
HA-01858,test
HA-01859,test
HA-01860,test
HA-01861,fit
HA-01862,fit
HA-01863,fit
HA-01864,test
HA-01865,test
HA-01866,test
HA-01867,fit
HA-01868,test
HA-01869,test
HA-01870,test
HA-01871,test
HA-01872,fit
HA-01873,fit
HA-01874,test
HA-01875,fit
HA-01876,fit
HA-01877,fit
HA-01878,val
HA-01879,fit
HA-01880,fit
HA-01881,test
HA-01882,fit
HA-01883,test
HA-01884,fit
HA-01885,test
HA-01886,fit
HA-01887,fit
HA-01888,fit
HA-01889,test
HA-01890,test
HA-01891,test
HA-01892,fit
HA-01893,test
HA-01894,test
HA-01895,val
HA-01896,test
HA-01897,test
HA-01898,fit
HA-01899,test
HA-01900,fit
HA-01901,fit
HA-01902,fit
HA-01903,test
HA-01904,fit
HA-01905,test
HA-01906,test
HA-01907,test
HA-01908,test
HA-01909,test
HA-01910,test
HA-01911,fit
HA-01912,test
HA-01913,fit
HA-01914,fit
HA-01915,test
HA-01916,test
HA-01917,fit
HA-01918,test
HA-01919,test
HA-01920,fit
HA-01921,test
HA-01922,fit
HA-01923,fit
HA-01924,fit
HA-01925,test
HA-01926,val
HA-01927,test
HA-01928,fit
HA-01929,test
HA-01930,test
HA-01931,test
HA-01932,test
HA-01933,test
HA-01934,test
HA-01935,fit
HA-01936,fit
HA-01937,val
HA-01938,val
HA-01939,val
HA-01940,test
HA-01941,fit
HA-01942,test
HA-01943,fit
HA-01944,fit
HA-01945,test
HA-01946,fit
HA-01947,test
HA-01948,test
HA-01949,test
HA-01950,test
HA-01951,val
HA-01952,test
HA-01953,test
HA-01954,test
HA-01955,fit
HA-01956,test
HA-01957,test
HA-01958,test
HA-01959,val
HA-01960,fit
HA-01961,fit
HA-01962,test
HA-01963,fit
HA-01964,test
HA-01965,test
HA-01966,test
HA-01967,test
HA-01968,val
HA-01969,test
HA-01970,test
HA-01971,test
HA-01972,fit
HA-01973,fit
HA-01974,fit
HA-01975,val
HA-01976,test
HA-01977,test
HA-01978,fit
HA-01979,test
HA-01980,fit
HA-01981,test
HA-01982,test
HA-01983,test
HA-01984,val
HA-01985,test
HA-01986,fit
HA-01987,test
HA-01988,test
HA-01989,test
HA-01990,fit
HA-01991,fit
HA-01992,fit
HA-01993,fit
HA-01994,test
HA-01995,test
HA-01996,fit
HA-01997,test
HA-01998,test
HA-01999,fit
HA-02000,test
HA-02001,test
HA-02002,test
HA-02003,val
HA-02004,test
HA-02005,test
HA-02006,test
HA-02007,test
HA-02008,val
HA-02009,test
HA-02010,fit
HA-02011,fit
HA-02012,test
HA-02013,test
HA-02014,test
HA-02015,test
HA-02016,test
HA-02017,test
HA-02018,test
HA-02019,test
HA-02020,fit
HA-02021,test
HA-02022,fit
HA-02023,val
HA-02024,val
HA-02025,test
HA-02026,fit
HA-02027,fit
HA-02028,val
HA-02029,fit
HA-02030,test
HA-02031,test
HA-02032,test
HA-02033,test
HA-02034,test
HA-02035,test
HA-02036,test
HA-02037,fit
HA-02038,test
HA-02039,test
HA-02040,test
HA-02041,fit
HA-02042,val
HA-02043,fit
HA-02044,fit
HA-02045,test
HA-02046,test
HA-02047,fit
HA-02048,test
HA-02049,fit
HA-02050,test
HA-02051,val
HA-02052,test
HA-02053,val
HA-02054,fit
HA-02055,test
HA-02056,test
HA-02057,fit
HA-02058,fit
HA-02059,fit
HA-02060,test
HA-02061,test
HA-02062,test
HA-02063,val
HA-02064,test
HA-02065,fit
HA-02066,test
HA-02067,fit
HA-02068,test
HA-02069,test
HA-02070,fit
HA-02071,fit
HA-02072,fit
HA-02073,test
HA-02074,fit
HA-02075,val
HA-02076,test
HA-02077,fit
HA-02078,test
HA-02079,test
HA-02080,test
HA-02081,test
HA-02082,test
HA-02083,fit
HA-02084,test
HA-02085,test
HA-02086,test
HA-02087,test
HA-02088,val
HA-02089,fit
HA-02090,test
HA-02091,fit
HA-02092,val
HA-02093,test
HA-02094,test
HA-02095,fit
HA-02096,fit
HA-02097,test
HA-02098,val
HA-02099,fit
HA-02100,fit
HA-02101,test
HA-02102,val
HA-02103,test
HA-02104,test
HA-02105,fit
HA-02106,test
HA-02107,test
HA-02108,val
HA-02109,fit
HA-02110,test
HA-02111,fit
HA-02112,fit
HA-02113,fit
HA-02114,test
HA-02115,test
HA-02116,fit
HA-02117,test
HA-02118,test
HA-02119,fit
HA-02120,fit
HA-02121,test
HA-02122,test
HA-02123,fit
HA-02124,test
HA-02125,val
HA-02126,test
HA-02127,val
HA-02128,fit
HA-02129,test
HA-02130,test
HA-02131,test
HA-02132,test
HA-02133,val
HA-02134,test
HA-02135,test
HA-02136,val
HA-02137,fit
HA-02138,val
HA-02139,fit
HA-02140,fit
HA-02141,test
HA-02142,test
HA-02143,test
HA-02144,val
HA-02145,fit
HA-02146,test
HA-02147,fit
HA-02148,test
HA-02149,fit
HA-02150,val
HA-02151,test
HA-02152,test
HA-02153,test
HA-02154,fit
HA-02155,test
HA-02156,fit
HA-02157,test
HA-02158,test
HA-02159,fit
HA-02160,test
HA-02161,fit
HA-02162,test
HA-02163,test
HA-02164,test
HA-02165,test
HA-02166,fit
HA-02167,test
HA-02168,fit
HA-02169,test
HA-02170,test
HA-02171,test
HA-02172,test
HA-02173,test
HA-02174,val
HA-02175,fit
HA-02176,fit
HA-02177,test
HA-02178,val
HA-02179,fit
HA-02180,test
HA-02181,test
HA-02182,test
HA-02183,test
HA-02184,fit
HA-02185,fit
HA-02186,fit
HA-02187,test
HA-02188,fit
HA-02189,test
HA-02190,test
HA-02191,fit
HA-02192,test
HA-02193,fit
HA-02194,test
HA-02195,test
HA-02196,test
HA-02197,fit
HA-02198,val
HA-02199,fit
HA-02200,fit
HA-02201,fit
HA-02202,test
HA-02203,fit
HA-02204,test
HA-02205,test
HA-02206,test
HA-02207,val
HA-02208,fit
HA-02209,test
HA-02210,val
HA-02211,test
HA-02212,fit
HA-02213,test
HA-02214,val
HA-02215,test
HA-02216,fit
HA-02217,test
HA-02218,fit
HA-02219,test
HA-02220,fit
HA-02221,test
HA-02222,test
HA-02223,test
HA-02224,test
HA-02225,fit
HA-02226,test
HA-02227,val
HA-02228,test
HA-02229,val
HA-02230,test
HA-02231,fit
HA-02232,test
HA-02233,test
HA-02234,fit
HA-02235,test
HA-02236,test
HA-02237,test
HA-02238,fit
HA-02239,test
HA-02240,fit
HA-02241,test
HA-02242,test
HA-02243,test
HA-02244,test
HA-02245,fit
HA-02246,fit
HA-02247,test
HA-02248,fit
HA-02249,test
HA-02250,fit
HA-02251,fit
HA-02252,test
HA-02253,fit
HA-02254,fit
HA-02255,test
HA-02256,test
HA-02257,test
HA-02258,test
HA-02259,test
HA-02260,test
HA-02261,fit
HA-02262,test
HA-02263,fit
HA-02264,test
HA-02265,test
HA-02266,test
HA-02267,fit
HA-02268,test
HA-02269,test
HA-02270,fit
HA-02271,fit
HA-02272,test
HA-02273,fit
HA-02274,test
HA-02275,val
HA-02276,test
HA-02277,fit
HA-02278,fit
HA-02279,fit
HA-02280,test
HA-02281,fit
HA-02282,fit
HA-02283,test
HA-02284,fit
HA-02285,fit
HA-02286,fit
HA-02287,fit
HA-02288,test
HA-02289,test
HA-02290,test
HA-02291,val
HA-02292,test
HA-02293,fit
HA-02294,fit
HA-02295,fit
HA-02296,val
HA-02297,test
HA-02298,test
HA-02299,fit
HA-02300,fit
HA-02301,val
HA-02302,test
HA-02303,test
HA-02304,fit
HA-02305,test
HA-02306,test
HA-02307,test
HA-02308,test
HA-02309,test
HA-02310,val
HA-02311,fit
HA-02312,test
HA-02313,fit
HA-02314,test
HA-02315,fit
HA-02316,fit
HA-02317,test
HA-02318,test
HA-02319,val
HA-02320,test
HA-02321,test
HA-02322,test
HA-02323,test
HA-02324,test
HA-02325,fit
HA-02326,fit
HA-02327,test
HA-02328,fit
HA-02329,fit
HA-02330,fit
HA-02331,fit
HA-02332,fit
HA-02333,fit
HA-02334,fit
HA-02335,fit
HA-02336,val
HA-02337,test
HA-02338,test
HA-02339,fit
HA-02340,test
HA-02341,test
HA-02342,fit
HA-02343,test
HA-02344,test
HA-02345,fit
HA-02346,fit
HA-02347,test
HA-02348,fit
HA-02349,fit
HA-02350,test
HA-02351,test
HA-02352,fit
HA-02353,test
HA-02354,test
HA-02355,test
HA-02356,fit
HA-02357,test
HA-02358,fit
HA-02359,fit
HA-02360,fit
HA-02361,test
HA-02362,val
HA-02363,test
HA-02364,fit
HA-02365,test
HA-02366,test
HA-02367,test
HA-02368,fit
HA-02369,test
HA-02370,test
HA-02371,test
HA-02372,test
HA-02373,fit
HA-02374,test
HA-02375,test
HA-02376,test
HA-02377,test
HA-02378,val
HA-02379,val
HA-02380,fit
HA-02381,test
HA-02382,fit
HA-02383,fit
HA-02384,test
HA-02385,fit
HA-02386,fit
HA-02387,test
HA-02388,test
HA-02389,test
HA-02390,fit
HA-02391,fit
HA-02392,test
HA-02393,test
HA-02394,val
HA-02395,test
HA-02396,test
HA-02397,test
HA-02398,test
HA-02399,test
HA-02400,test
HA-02401,test
HA-02402,test
HA-02403,fit
HA-02404,val
HA-02405,test
HA-02406,test
HA-02407,test
HA-02408,test
HA-02409,fit
HA-02410,test
HA-02411,test
HA-02412,test
HA-02413,test
HA-02414,fit
HA-02415,test
HA-02416,test
HA-02417,test
HA-02418,fit
HA-02419,test
HA-02420,test
HA-02421,test
HA-02422,fit
HA-02423,fit
HA-02424,fit
HA-02425,test
HA-02426,test
HA-02427,test
HA-02428,fit
HA-02429,test
HA-02430,fit
HA-02431,fit
HA-02432,test
HA-02433,fit
HA-02434,test
HA-02435,test
HA-02436,val
HA-02437,test
HA-02438,test
HA-02439,fit
HA-02440,fit
HA-02441,test
HA-02442,test
HA-02443,test
HA-02444,val
HA-02445,fit
HA-02446,test
HA-02447,fit
HA-02448,fit
HA-02449,val
HA-02450,val
HA-02451,test
HA-02452,test
HA-02453,test
HA-02454,test
HA-02455,fit
HA-02456,fit
HA-02457,test
HA-02458,fit
HA-02459,fit
HA-02460,test
HA-02461,fit
HA-02462,test
HA-02463,val
HA-02464,fit
HA-02465,fit
HA-02466,test
HA-02467,test
HA-02468,test
HA-02469,fit
HA-02470,fit
HA-02471,val
HA-02472,test
HA-02473,fit
HA-02474,fit
HA-02475,val
HA-02476,val
HA-02477,fit
HA-02478,test
HA-02479,val
HA-02480,fit
HA-02481,val
HA-02482,fit
HA-02483,fit
HA-02484,test
HA-02485,fit
HA-02486,val
HA-02487,test
HA-02488,fit
HA-02489,fit
HA-02490,test
HA-02491,fit
HA-02492,fit
HA-02493,test
HA-02494,test
HA-02495,fit
HA-02496,fit
HA-02497,fit
HA-02498,test
HA-02499,fit
HA-02500,test
HA-02501,test
HA-02502,test
HA-02503,val
HA-02504,fit
HA-02505,val
HA-02506,fit
HA-02507,test
HA-02508,test
HA-02509,fit
HA-02510,test
HA-02511,val
HA-02512,test
HA-02513,fit
HA-02514,test
HA-02515,test
HA-02516,fit
HA-02517,test
HA-02518,val
HA-02519,test
HA-02520,test
HA-02521,test
HA-02522,val
HA-02523,fit
HA-02524,test
HA-02525,fit
HA-02526,test
HA-02527,fit
HA-02528,fit
HA-02529,test
HA-02530,test
HA-02531,val
HA-02532,val
HA-02533,fit
HA-02534,test
HA-02535,val
HA-02536,test
HA-02537,fit
HA-02538,test
HA-02539,test
HA-02540,test
HA-02541,test
HA-02542,test
HA-02543,fit
HA-02544,test
HA-02545,test
HA-02546,fit
HA-02547,test
HA-02548,test
HA-02549,test
HA-02550,test
HA-02551,test
HA-02552,test
HA-02553,val
HA-02554,test
HA-02555,fit
HA-02556,test
HA-02557,test
HA-02558,fit
HA-02559,test
HA-02560,fit
HA-02561,val
HA-02562,test
HA-02563,fit
HA-02564,test
HA-02565,test
HA-02566,fit
HA-02567,fit
HA-02568,fit
HA-02569,test
HA-02570,fit
HA-02571,test
HA-02572,test
HA-02573,test
HA-02574,fit
HA-02575,fit
HA-02576,fit
HA-02577,fit
HA-02578,fit
HA-02579,test
HA-02580,fit
HA-02581,test
HA-02582,test
HA-02583,test
HA-02584,test
HA-02585,fit
HA-02586,fit
HA-02587,test
HA-02588,test
HA-02589,val
HA-02590,test
HA-02591,fit
HA-02592,test
HA-02593,test
HA-02594,fit
HA-02595,test
HA-02596,fit
HA-02597,val
HA-02598,test
HA-02599,test
HA-02600,fit
HA-02601,test
HA-02602,fit
HA-02603,fit
HA-02604,fit
HA-02605,fit
HA-02606,fit
HA-02607,test
HA-02608,test
HA-02609,test
HA-02610,test
HA-02611,val
HA-02612,test
HA-02613,val
HA-02614,test
HA-02615,fit
HA-02616,test
HA-02617,fit
HA-02618,test
HA-02619,fit
HA-02620,test
HA-02621,fit
HA-02622,fit
HA-02623,test
HA-02624,fit
HA-02625,test
HA-02626,test
HA-02627,test
HA-02628,val
HA-02629,test
HA-02630,test
HA-02631,test
HA-02632,val
HA-02633,test
HA-02634,fit
HA-02635,test
HA-02636,fit
HA-02637,fit
HA-02638,test
HA-02639,fit
HA-02640,test
HA-02641,fit
HA-02642,fit
HA-02643,fit
HA-02644,test
HA-02645,fit
HA-02646,test
HA-02647,val
HA-02648,fit
HA-02649,val
HA-02650,fit
HA-02651,test
HA-02652,val
HA-02653,test
HA-02654,val
HA-02655,fit
HA-02656,fit
HA-02657,val
HA-02658,fit
HA-02659,fit
HA-02660,test
HA-02661,val
HA-02662,fit
HA-02663,test
HA-02664,test
HA-02665,test
HA-02666,fit
HA-02667,fit
HA-02668,fit
HA-02669,fit
HA-02670,fit
HA-02671,val
HA-02672,test
HA-02673,val
HA-02674,test
HA-02675,fit
HA-02676,fit
HA-02677,test
HA-02678,fit
HA-02679,val
HA-02680,fit
HA-02681,fit
HA-02682,test
HA-02683,fit
HA-02684,fit
HA-02685,test
HA-02686,test
HA-02687,fit
HA-02688,test
HA-02689,test
HA-02690,test
HA-02691,fit
HA-02692,fit
HA-02693,test
HA-02694,test
HA-02695,fit
HA-02696,test
HA-02697,test
HA-02698,val
HA-02699,fit
HA-02700,fit
HA-02701,test
HA-02702,fit
HA-02703,fit
HA-02704,fit
HA-02705,fit
HA-02706,test
HA-02707,fit
HA-02708,fit
HA-02709,test
HA-02710,test
HA-02711,test
HA-02712,fit
HA-02713,test
HA-02714,fit
HA-02715,val
HA-02716,fit
HA-02717,test
HA-02718,val
HA-02719,fit
HA-02720,fit
HA-02721,test
HA-02722,val
HA-02723,test
HA-02724,fit
HA-02725,test
HA-02726,fit
HA-02727,test
HA-02728,test
HA-02729,fit
HA-02730,test
HA-02731,test
HA-02732,test
HA-02733,fit
HA-02734,test
HA-02735,val
HA-02736,fit
HA-02737,fit
HA-02738,test
HA-02739,test
HA-02740,test
HA-02741,val
HA-02742,test
HA-02743,fit
HA-02744,test
HA-02745,fit
HA-02746,test
HA-02747,test
HA-02748,test
HA-02749,val
HA-02750,fit
HA-02751,test
HA-02752,val
HA-02753,fit
HA-02754,test
HA-02755,test
HA-02756,fit
HA-02757,fit
HA-02758,test
HA-02759,fit
HA-02760,fit
HA-02761,fit
HA-02762,test
HA-02763,fit
HA-02764,test
HA-02765,fit
HA-02766,test
HA-02767,test
HA-02768,test
HA-02769,fit
HA-02770,fit
HA-02771,val
HA-02772,test
HA-02773,fit
HA-02774,val
HA-02775,test
HA-02776,test
HA-02777,fit
HA-02778,test
HA-02779,test
HA-02780,test
HA-02781,test
HA-02782,test
HA-02783,fit
HA-02784,val
HA-02785,fit
HA-02786,test
HA-02787,test
HA-02788,test
HA-02789,test
HA-02790,val
HA-02791,fit
HA-02792,test
HA-02793,test
HA-02794,val
HA-02795,fit
HA-02796,fit
HA-02797,test
HA-02798,test
HA-02799,test
HA-02800,fit
HA-02801,test
HA-02802,test
HA-02803,test
HA-02804,fit
HA-02805,fit
HA-02806,test
HA-02807,fit
HA-02808,fit
HA-02809,val
HA-02810,fit
HA-02811,fit
HA-02812,test
HA-02813,val
HA-02814,test
HA-02815,val
HA-02816,fit
HA-02817,fit
HA-02818,test
HA-02819,test
HA-02820,val
HA-02821,test
HA-02822,test
HA-02823,val
HA-02824,test
HA-02825,test
HA-02826,test
HA-02827,test
HA-02828,fit
HA-02829,fit
HA-02830,test
HA-02831,fit
HA-02832,test
HA-02833,fit
HA-02834,fit
HA-02835,test
HA-02836,fit
HA-02837,test
HA-02838,fit
HA-02839,fit
HA-02840,test
HA-02841,test
HA-02842,fit
HA-02843,val
HA-02844,val
HA-02845,test
HA-02846,test
HA-02847,fit
HA-02848,fit
HA-02849,val
HA-02850,fit
HA-02851,test
HA-02852,test
HA-02853,fit
HA-02854,fit
HA-02855,test
HA-02856,fit
HA-02857,fit
HA-02858,fit
HA-02859,test
HA-02860,val
HA-02861,fit
HA-02862,fit
HA-02863,fit
HA-02864,val
HA-02865,fit
HA-02866,test
HA-02867,val
HA-02868,fit
HA-02869,test
HA-02870,test
HA-02871,val
HA-02872,fit
HA-02873,test
HA-02874,test
HA-02875,test
HA-02876,fit
HA-02877,test
HA-02878,val
HA-02879,fit
HA-02880,test
HA-02881,test
HA-02882,val
HA-02883,test
HA-02884,val
HA-02885,fit
HA-02886,test
HA-02887,test
HA-02888,test
HA-02889,test
HA-02890,val
HA-02891,test
HA-02892,test
HA-02893,fit
HA-02894,fit
HA-02895,fit
HA-02896,test
HA-02897,val
HA-02898,test
HA-02899,test
HA-02900,test
HA-02901,val
HA-02902,test
HA-02903,val
HA-02904,test
HA-02905,test
HA-02906,fit
HA-02907,val
HA-02908,test
HA-02909,val
HA-02910,test
HA-02911,test
HA-02912,test
HA-02913,test
HA-02914,test
HA-02915,test
HA-02916,fit
HA-02917,test
HA-02918,fit
HA-02919,fit
HA-02920,val
HA-02921,val
HA-02922,test
HA-02923,test
HA-02924,fit
HA-02925,test
HA-02926,test
HA-02927,val
HA-02928,fit
HA-02929,test
HA-02930,fit
HA-02931,val
HA-02932,val
HA-02933,fit
HA-02934,test
HA-02935,test
HA-02936,test
HA-02937,val
HA-02938,test
HA-02939,val
HA-02940,fit
HA-02941,test
HA-02942,test
HA-02943,test
HA-02944,test
HA-02945,test
HA-02946,test
HA-02947,fit
HA-02948,test
HA-02949,val
HA-02950,test
HA-02951,fit
HA-02952,test
HA-02953,fit
HA-02954,fit
HA-02955,test
HA-02956,test
HA-02957,fit
HA-02958,test
HA-02959,fit
HA-02960,test
HA-02961,test
HA-02962,test
HA-02963,test
HA-02964,test
HA-02965,test
HA-02966,test
HA-02967,val
HA-02968,fit
HA-02969,test
HA-02970,test
HA-02971,test
HA-02972,test
HA-02973,test
HA-02974,test
HA-02975,test
HA-02976,test
HA-02977,fit
HA-02978,test
HA-02979,fit
HA-02980,test
HA-02981,fit
HA-02982,fit
HA-02983,fit
HA-02984,fit
HA-02985,test
HA-02986,test
HA-02987,fit
HA-02988,fit
HA-02989,fit
HA-02990,fit
HA-02991,fit
HA-02992,fit
HA-02993,test
HA-02994,test
HA-02995,fit
HA-02996,test
HA-02997,test
HA-02998,fit
HA-02999,test
HA-03000,test
HB-00001,val
HB-00002,test
HB-00003,fit
HB-00004,fit
HB-00005,fit
HB-00006,val
HB-00007,fit
HB-00008,test
HB-00009,test
HB-00010,fit
HB-00011,test
HB-00012,test
HB-00013,test
HB-00014,fit
HB-00015,fit
HB-00016,test
HB-00017,test
HB-00018,test
HB-00019,test
HB-00020,test
HB-00021,val
HB-00022,fit
HB-00023,val
HB-00024,test
HB-00025,test
HB-00026,val
HB-00027,fit
HB-00028,fit
HB-00029,fit
HB-00030,test
HB-00031,test
HB-00032,test
HB-00033,test
HB-00034,val
HB-00035,fit
HB-00036,test
HB-00037,test
HB-00038,fit
HB-00039,fit
HB-00040,val
HB-00041,test
HB-00042,val
HB-00043,test
HB-00044,fit
HB-00045,val
HB-00046,fit
HB-00047,fit
HB-00048,fit
HB-00049,test
HB-00050,fit
HB-00051,test
HB-00052,test
HB-00053,test
HB-00054,test
HB-00055,val
HB-00056,test
HB-00057,test
HB-00058,val
HB-00059,fit
HB-00060,test
HB-00061,fit
HB-00062,fit
HB-00063,test
HB-00064,fit
HB-00065,test
HB-00066,fit
HB-00067,fit
HB-00068,test
HB-00069,fit
HB-00070,test
HB-00071,test
HB-00072,test
HB-00073,val
HB-00074,test
HB-00075,test
HB-00076,fit
HB-00077,test
HB-00078,test
HB-00079,fit
HB-00080,fit
HB-00081,fit
HB-00082,test
HB-00083,fit
HB-00084,test
HB-00085,fit
HB-00086,val
HB-00087,test
HB-00088,fit
HB-00089,fit
HB-00090,test
HB-00091,fit
HB-00092,fit
HB-00093,fit
HB-00094,val
HB-00095,fit
HB-00096,fit
HB-00097,fit
HB-00098,test
HB-00099,fit
HB-00100,val
HB-00101,test
HB-00102,test
HB-00103,fit
HB-00104,test
HB-00105,test
HB-00106,test
HB-00107,fit
HB-00108,fit
HB-00109,fit
HB-00110,fit
HB-00111,test
HB-00112,test
HB-00113,val
HB-00114,test
HB-00115,test
HB-00116,fit
HB-00117,fit
HB-00118,fit
HB-00119,test
HB-00120,test
HB-00121,test
HB-00122,fit
HB-00123,fit
HB-00124,fit
HB-00125,fit
HB-00126,test
HB-00127,test
HB-00128,fit
HB-00129,val
HB-00130,val
HB-00131,test
HB-00132,test
HB-00133,val
HB-00134,val
HB-00135,fit
HB-00136,test
HB-00137,test
HB-00138,fit
HB-00139,test
HB-00140,val
HB-00141,fit
HB-00142,test
HB-00143,fit
HB-00144,test
HB-00145,val
HB-00146,fit
HB-00147,test
HB-00148,test
HB-00149,test
HB-00150,test
HB-00151,fit
HB-00152,val
HB-00153,fit
HB-00154,fit
HB-00155,test
HB-00156,fit
HB-00157,fit
HB-00158,fit
HB-00159,test
HB-00160,test
HB-00161,test
HB-00162,test
HB-00163,test
HB-00164,fit
HB-00165,test
HB-00166,test
HB-00167,test
HB-00168,test
HB-00169,test
HB-00170,test
HB-00171,fit
HB-00172,val
HB-00173,test
HB-00174,fit
HB-00175,fit
HB-00176,fit
HB-00177,fit
HB-00178,fit
HB-00179,val
HB-00180,fit
HB-00181,fit
HB-00182,fit
HB-00183,test
HB-00184,test
HB-00185,val
HB-00186,test
HB-00187,test
HB-00188,test
HB-00189,fit
HB-00190,test
HB-00191,test
HB-00192,test
HB-00193,fit
HB-00194,fit
HB-00195,fit
HB-00196,test
HB-00197,test
HB-00198,fit
HB-00199,test
HB-00200,test
HB-00201,fit
HB-00202,fit
HB-00203,fit
HB-00204,test
HB-00205,test
HB-00206,test
HB-00207,test
HB-00208,fit
HB-00209,test
HB-00210,test
HB-00211,fit
HB-00212,fit
HB-00213,test
HB-00214,test
HB-00215,test
HB-00216,test
HB-00217,test
HB-00218,fit
HB-00219,fit
HB-00220,test
HB-00221,val
HB-00222,fit
HB-00223,test
HB-00224,fit
HB-00225,test
HB-00226,fit
HB-00227,test
HB-00228,fit
HB-00229,fit
HB-00230,test
HB-00231,fit
HB-00232,fit
HB-00233,fit
HB-00234,fit
HB-00235,fit
HB-00236,test
HB-00237,val
HB-00238,test
HB-00239,fit
HB-00240,test
HB-00241,fit
HB-00242,test
HB-00243,fit
HB-00244,fit
HB-00245,test
HB-00246,test
HB-00247,fit
HB-00248,val
HB-00249,test
HB-00250,fit
HB-00251,test
HB-00252,test
HB-00253,fit
HB-00254,test
HB-00255,fit
HB-00256,test
HB-00257,test
HB-00258,fit
HB-00259,val
HB-00260,fit
HB-00261,val
HB-00262,fit
HB-00263,fit
HB-00264,test
HB-00265,fit
HB-00266,fit
HB-00267,fit
HB-00268,test
HB-00269,fit
HB-00270,test
HB-00271,fit
HB-00272,fit
HB-00273,fit
HB-00274,test
HB-00275,fit
HB-00276,test
HB-00277,fit
HB-00278,test
HB-00279,test
HB-00280,fit
HB-00281,fit
HB-00282,test
HB-00283,test
HB-00284,test
HB-00285,val
HB-00286,fit
HB-00287,test
HB-00288,test
HB-00289,fit
HB-00290,fit
HB-00291,test
HB-00292,fit
HB-00293,fit
HB-00294,test
HB-00295,fit
HB-00296,val
HB-00297,fit
HB-00298,test
HB-00299,test
HB-00300,test
HB-00301,fit
HB-00302,fit
HB-00303,test
HB-00304,test
HB-00305,test
HB-00306,fit
HB-00307,fit
HB-00308,fit
HB-00309,test
HB-00310,val
HB-00311,test
HB-00312,test
HB-00313,val
HB-00314,fit
HB-00315,val
HB-00316,test
HB-00317,test
HB-00318,fit
HB-00319,fit
HB-00320,fit
HB-00321,test
HB-00322,fit
HB-00323,fit
HB-00324,test
HB-00325,test
HB-00326,fit
HB-00327,val
HB-00328,test
HB-00329,test
